source,target,ecm_alpha,nc_alpha,global_score,mlf_score,gloss_alpha,df_alpha,lans_alpha,pf_alpha,weight
771,809,0.06345488876104355,0.0,74,84.96132926463787,0.508922,0.62073393139947,0.6140350877192983,0.0015574735127246,74
771,194,0.027048248797655106,0.0,58,118.75684588286374,0.640239,0.17024205667910353,0.13157894736842102,0.104021769550096,58
771,212,0.00994303822517395,0.0,34,95.93342724186763,0.698453,0.13200938902394577,0.125,0.423798462618083,34
771,216,0.008409444242715836,0.0,37,110.5336901116676,0.334716,0.12860136742267014,0.05882352941176472,0.861348925632631,37
771,434,0.007653282023966312,0.0,235,709.782712893384,0.248463,0.30242563558363633,0.26315789473684215,0.78563799012043,235
771,756,0.003918868955224752,0.0,194,709.782712893384,0.181357,0.20096919539805935,0.09999999999999998,0.658136745094176,194
771,773,0.006208249367773533,0.0,151,528.9514751319202,0.170899,0.1828518092125605,0.1875,0.805999289146382,151
771,774,0.04237982630729675,0.0,70,105.64057731804968,0.516274,0.6202444662049487,0.6666666666666667,0.171576905708282,70
771,834,0.030970487743616104,0.0,132,260.9485962173164,0.323067,0.41613734422364956,0.4736842105263158,0.0461678131985444,132
771,848,0.04222691431641579,0.0,67,118.38012385988098,0.278588,0.2924239773385957,0.3380281690140845,0.468641073771883,67
771,854,0.006887462921440601,0.0,73,255.30660366705533,0.383557,0.4137873977477984,0.4444444444444444,0.141285050178928,73
771,857,0.031901851296424866,0.0,40,79.53113672687452,0.374237,0.41911938742552646,0.2682926829268293,0.820063520741325,40
771,2090,0.010706876404583454,0.0,50,150.72662131814843,0.440821,0.48896386372318146,0.5,0.384142266668229,50
771,1453,0.013166924007236958,0.0,25,68.08306325026247,0.485883,0.5516744095311087,0.3571428571428571,0.0288515005227024,25
771,887,0.017104513943195343,0.0,48,119.8839928653526,0.487014,0.5472239904254756,0.5882352941176471,0.853627793409097,48
771,283,0.021536367014050484,0.0,18,37.23323532633455,0.611798,0.6706397422063137,0.5789473684210527,0.139704680149872,18
771,853,0.021836208179593086,0.0,19,42.937156377532865,0.447211,0.4909821700988589,0.4814814814814815,0.290197734868503,19
771,2091,0.021257560700178146,0.005968965262652337,4,3.5877638505322316,0.927704,0.9488931300500424,0.9230769230769231,0.932785787867972,4
771,803,0.055882424116134644,0.0014490180352668691,5,4.888636653450953,0.940837,0.7845509197074271,0.875,0.456377405336118,5
774,797,0.007907332852482796,0.0,312,709.782712893384,0.0755916,0.11309569453937707,0.10810810810810811,0.592137851314254,312
774,799,0.03318991884589195,0.0,133,281.8043697634659,0.260346,0.3799592920889592,0.25316455696202533,0.514510909965476,133
774,776,0.0265327300876379,0.0,94,218.6646332056364,0.364248,0.4799703739877891,0.43243243243243246,0.612412627889861,94
774,781,0.012848902493715286,0.0,213,584.3090798627344,0.183098,0.2291115955059564,0.21621621621621623,0.0832912949498478,213
774,809,0.035081420093774796,0.0,84,162.141109419601,0.431522,0.5633044115239172,0.5135135135135135,0.0021666643717482,84
774,841,0.02760537713766098,0.0,75,138.70864148158432,0.508895,0.5992942523714454,0.6216216216216216,0.237756310138193,75
774,194,0.012328023090958595,0.0,74,221.16212855904237,0.532804,0.10368440437947601,0.07894736842105265,0.31743006819176,74
774,434,0.006064238492399454,0.0,146,499.37482658938535,0.315246,0.36659360079797787,0.32432432432432434,0.898682623547549,146
774,756,0.0024439524859189987,0.0,172,709.782712893384,0.187152,0.2447346183164265,0.19999999999999996,0.602590451445371,172
774,760,0.0014930920442566276,0.0,165,709.782712893384,0.260777,0.3210445459964453,0.2702702702702703,0.130250328840838,165
774,773,0.007949760183691978,0.0,78,280.61676150625107,0.363527,0.4258696420674576,0.375,0.0053329546848286,78
774,848,0.02872815914452076,0.0,66,162.08160744211796,0.268124,0.29788750024696486,0.3661971830985915,0.334713792439617,66
774,857,0.036802347749471664,1.0054179711005418e-12,14,24.99894062341877,0.665853,0.7391798148500455,0.6097560975609756,0.488618541907409,14
774,803,0.023028912022709846,0.0,19,50.591789827261174,0.769889,0.39503244646780244,0.41666666666666663,0.599487212809862,19
774,834,0.03025117889046669,0.0,59,114.37964777419324,0.52752,0.668871938138738,0.675,0.0451195489212394,59
776,797,0.03147009760141373,0.0,159,339.3721468898365,0.194054,0.2870063620424885,0.22448979591836737,0.236215063319709,159
776,799,0.05800360068678856,0.0,92,150.6786710679443,0.359071,0.4875824998924023,0.36708860759493667,0.218427765433611,92
776,194,0.0770968496799469,4.369837824924616e-13,17,26.093377336111,0.808724,0.5977194965395654,0.6447368421052632,0.0088791127271059,17
776,791,0.010578107088804245,0.0,97,333.222709987165,0.263817,0.32180414083269726,0.2857142857142857,0.492997387036353,97
776,792,0.00497399689629674,0.0,66,282.9195566593294,0.26129,0.29029132323393003,0.19999999999999996,0.157685329506672,66
776,793,0.004734653513878584,0.0,61,265.09902237182195,0.317963,0.3598302678767539,0.375,0.458203624624268,61
776,794,0.010157887823879719,0.0,96,334.5522462773373,0.247433,0.30311532412185094,0.23809523809523814,0.515141282072331,96
776,808,0.005139761604368687,0.0,118,450.4507716521565,0.0804388,0.08499811491859754,0.1333333333333333,0.266016989180955,118
776,2287,0.010853219777345657,0.0,30,69.85578103380497,0.72477,0.792115648914735,0.7755102040816326,0.511015953920858,30
776,2103,0.011511222459375858,1.9984014443252818e-15,13,30.644539881372825,0.790819,0.8937950507888436,0.75,0.372566585780692,13
776,809,0.07379267364740372,1.1437829239291375e-08,23,16.845975440684892,0.723471,0.8364665510207646,0.8367346938775511,0.236215063319709,23
776,811,0.001397611340507865,0.0,194,709.782712893384,0.0259792,0.026975475918091463,0.0,0.979418149890585,194
776,816,0.031872253865003586,0.0,101,237.4345078340366,0.256816,0.3384474308656188,0.33333333333333337,0.27698440732391,101
776,841,0.020867079496383667,0.0,147,341.82935005239204,0.263669,0.3157190912533956,0.2857142857142857,0.189810813547293,147
776,857,0.04725310951471329,2.220446049250313e-16,18,33.27712187035572,0.596409,0.6777464722686313,0.5365853658536586,0.220267906058434,18
776,846,0.040196552872657776,5.329070518200751e-15,21,30.58476926886651,0.714229,0.829862031117236,0.8666666666666667,0.102605325858163,21
781,797,0.03937466815114021,0.0,158,281.09500579937446,0.260624,0.3423053911918811,0.2567567567567568,0.900526762547921,158
781,799,0.09090453386306763,1.979838515353549e-11,38,23.340918438077814,0.64421,0.7593744206492735,0.6582278481012658,0.111286004004059,38
781,167,0.01673032157123089,0.0,49,125.24960028831467,0.442222,0.4921170533157452,0.4347826086956522,0.670578901578804,49
781,211,0.0029102154076099396,0.0,438,709.782712893384,0.0558875,0.04548296217786274,0.10526315789473684,0.578257180695377,438
781,213,0.0005275036673992872,0.0,34,203.9290868606217,1.0,0.8429120605586478,0.0,0.666616594130456,34
781,780,0.000587956456001848,0.0,15,86.02081263472301,0.031007,0.2857142857142857,0.0,0.600642397115017,15
781,790,0.0015015983954071999,0.0,84,411.25650881967977,0.224997,0.1833003958652275,0.0,0.736029836532565,84
781,791,0.009333689697086811,0.0,109,346.84618257328896,0.260876,0.27841210183230747,0.23809523809523814,0.616546576802654,109
781,794,0.014973493292927742,0.0,60,160.55505817831576,0.429001,0.4782424850445569,0.5238095238095238,0.180483509033296,60
781,808,0.000956621952354908,0.0,214,709.782712893384,0.0146748,0.009679464631081602,0.0,0.981245229701047,214
781,2103,0.008751261048018932,0.0,28,74.61610709498069,0.699507,0.7834019112253209,0.625,0.0804607121051419,28
781,809,0.043342407792806625,0.0,99,157.4977448931076,0.421054,0.527868562422672,0.5434782608695652,0.330852145462267,99
781,811,0.0037643539253622293,0.0,138,513.8431173142095,0.0877839,0.08145846355829234,0.08695652173913049,0.424023405931146,138
791,797,0.033781979233026505,0.0,39,79.65701265086109,0.535115,0.6387987391557667,0.6621621621621622,0.489051113887527,39
791,799,0.018681365996599197,0.0,95,272.6331817800829,0.27274,0.32963354463536787,0.3291139240506329,0.797266880586489,95
791,808,0.0013341294834390283,0.0,130,671.334925169317,0.047889,0.06535195793485893,0.09999999999999998,0.574388188268441,130
791,809,0.0020648001227527857,0.0,255,709.782712893384,0.0432145,0.04369951755012558,0.0,0.939744521573361,255
791,2287,0.0009619219927117229,0.0,163,709.782712893384,0.163838,0.1431676731150111,0.09523809523809523,0.171280990543392,163
791,811,0.006191232241690159,0.0,54,239.68768369643502,0.292788,0.3877033250136477,0.4347826086956522,0.532649998100754,54
791,202,0.04391132667660713,0.0,29,50.30291976687761,0.592829,0.7172788103600034,0.8095238095238095,0.92448720481763,29
797,162,0.0021663848310709,0.0,22,108.01155742888746,0.291874,0.22380648688046667,0.25,0.541541739372432,22
797,164,0.011170768178999424,0.0,36,113.6977447745456,0.550592,0.6479615184652243,0.7142857142857143,0.230181268705027,36
797,165,0.014101581647992134,0.0,39,118.83480221916875,0.475872,0.5588859656793592,0.6,0.62183831838363,39
797,166,0.006749921943992376,2.1405099914773018e-13,7,24.781805959485027,0.800719,0.7677264435882593,0.75,0.871906767895761,7
797,167,0.01724923588335514,0.0,87,253.09958147346222,0.250613,0.27940803101242206,0.34782608695652173,0.780244242123271,87
797,186,0.008036642335355282,0.0,22,81.75154106126116,0.341866,0.3652979463143339,0.33333333333333337,0.0957955246782634,22
797,188,0.013338020071387291,0.0,33,104.33581889374253,0.197672,0.23615924726609538,0.23809523809523814,0.417114690281014,33
797,778,0.0023597227409482002,0.0,30,143.34171795429828,0.236855,0.1752972306366064,0.0,0.419028941120783,30
797,779,0.0058652134612202644,0.0,17,67.95835335582093,0.318447,0.3123446875171183,0.25,0.179176038007189,17
797,782,0.006246266886591911,0.0,42,156.70463496620127,0.595373,0.6682041274401966,0.5,0.556759180664361,42
797,790,0.007806139998137951,0.0,25,89.17697351886945,0.585933,0.6477402432316319,0.6,0.293813938271863,25
797,794,0.018638277426362038,0.0,86,243.36104393335657,0.296683,0.34440823918310226,0.38095238095238093,0.6753237103613,86
797,795,0.011958355084061623,2.0101563430463543e-06,6,10.574171681623667,0.910802,0.9493774907121766,0.8,0.166179798565208,6
797,796,0.002609140472486615,0.0,16,76.44778858990524,0.343447,0.2962962962962963,0.25,0.400945851682121,16
797,799,0.14166924357414246,3.7017670040384587e-09,38,18.296450030298054,0.613529,0.7593744206492735,0.6582278481012658,0.27654644412789,38
797,808,0.03752927854657173,0.0,36,77.63535294228832,0.406033,0.4818567097130828,0.4,0.282345229966668,36
797,2287,0.0046103158965706825,0.0,235,709.782712893384,0.208944,0.2018421554669767,0.18918918918918914,0.354387591132534,235
797,2290,0.0020223010797053576,0.0,51,259.82563687781595,0.503684,0.5,0.0,0.436746528764341,51
797,2289,0.004199272021651268,0.0,29,123.8717841557545,0.502475,0.6214502637327508,0.6666666666666667,0.225577581347805,29
797,2103,0.005538389086723328,0.0,130,510.11756259844833,0.240174,0.2972643054849179,0.31081081081081086,0.553628400025568,130
797,809,0.04648210108280182,0.0,142,247.2150796259209,0.259019,0.38183353937990605,0.2702702702702703,0.54706460827351,142
797,811,0.03114752657711506,0.0,37,85.03826593167075,0.442126,0.5247682044883243,0.5217391304347826,0.469178149329511,37
797,816,0.05520738288760185,0.0,93,162.24312197415958,0.299736,0.36904211971346457,0.4,0.706554510705366,93
797,159,0.005343922413885593,0.0,10,40.12653643140131,0.635886,0.6251853069474504,0.25,0.500694517669998,10
797,168,0.0046608480624854565,1.1102230246251565e-16,8,32.151317797826344,0.940314,0.7389966143428748,0.6666666666666667,0.0440982329448238,8
797,439,0.013568678870797157,3.50459154141447e-07,4,11.257355407242208,0.956618,0.7787800842121677,0.75,0.695768611609084,4
799,162,0.007578735239803791,1.03745072532746e-08,4,14.064055900993617,0.922857,0.8006559766763849,0.75,0.0119280232064694,4
799,164,0.015188399702310562,0.0,19,49.18411950529241,0.736638,0.7984360227645682,0.7721518987341772,0.0586063713444397,19
799,165,0.012786461971700191,0.0,51,168.3854967718707,0.392845,0.4636303300970669,0.5,0.545991856836421,51
799,166,0.0053759850561618805,0.0,15,62.71231784558688,0.580281,0.5499110682824199,0.5,0.831140101280113,15
799,167,0.01270228624343872,0.0,113,357.4577535527286,0.163075,0.18807009877073033,0.13043478260869568,0.682199777268437,113
799,186,0.004924656357616186,0.0,36,150.21561711005688,0.157427,0.17890666442318626,0.11111111111111116,0.872411081938684,36
799,188,0.024323664605617523,0.0,20,54.31922391849176,0.380967,0.4222311048280306,0.4285714285714286,0.032833502940853,20
799,194,0.08168523758649826,0.0,31,47.32296857745638,0.704149,0.3901915962128074,0.4342105263157895,0.162305580444948,31
799,218,0.0009505688212811947,0.0,9,53.63827211550371,1.0,0.9369686091037879,0.0,0.743307696930258,9
799,336,0.04471994563937187,1.4332091069491071e-11,14,22.532245393496005,0.690198,0.775624395810038,0.8354430379746836,0.162598372409287,14
799,396,0.027007542550563812,0.0,18,46.02283649966969,0.473926,0.5223752829630318,0.4736842105263158,0.756100143749027,18
799,438,0.01154889166355133,0.0,31,106.34707233913528,0.220965,0.2644112696655012,0.19999999999999996,0.242227573214584,31
799,440,0.012013333849608898,0.0,16,53.31675606477837,0.535515,0.5694310602545639,0.5,0.366336560653689,16
799,782,0.008907358162105083,0.0,19,57.242917326808644,0.749339,0.8388653597462825,0.75,0.52037863323888,19
799,790,0.004124680068343878,0.0,64,284.8437484119307,0.291485,0.29443336981362145,0.19999999999999996,0.409919920857258,64
799,792,0.010451976209878922,0.0,54,191.45190450773984,0.329237,0.36825818993099746,0.30000000000000004,0.1950378100735,54
799,793,0.007164073176681995,0.0,68,265.0864515366217,0.299181,0.31677466674916643,0.125,0.620193638309408,68
799,794,0.01955561153590679,0.0,87,247.5444321665892,0.287485,0.3400500787815368,0.33333333333333337,0.0200210653941278,87
799,796,0.006164489779621363,3.751443600208404e-13,6,23.80220759908375,0.654063,0.669921875,0.75,0.623359039577932,6
799,395,0.006023028865456581,0.0,91,358.47593131666093,0.165817,0.17621841526116233,0.18181818181818177,0.0198193545161023,91
799,808,0.005900003481656313,0.0,139,476.3198406234201,0.0526971,0.05357491072191223,0.033333333333333326,0.0593522986804542,139
799,2287,0.0012788219610229135,0.0,419,709.782712893384,0.0735695,0.04549421376540552,0.07594936708860756,0.143754092749134,419
799,2103,0.0027725487016141415,0.0,201,709.782712893384,0.107028,0.13851939607663077,0.0,0.121555995859483,201
799,809,0.08667726814746857,0.0,65,69.40686896856907,0.493347,0.6241079061378625,0.5189873417721519,0.326923100823761,65
799,811,0.02349414862692356,0.0,59,161.14344828840896,0.304458,0.3543934410441425,0.3913043478260869,0.202680201025577,59
799,816,0.08757179975509644,0.0,55,70.9590110333368,0.449959,0.5557177983589174,0.55,0.755256973701325,55
799,841,0.046225178986787796,0.0,115,181.34039587805808,0.35932,0.4334317800978992,0.26582278481012656,0.100891784355891,115
799,439,0.011843687854707241,3.808064974464287e-14,8,26.703830211767944,0.569196,0.6009067707781981,0.625,0.303706468580622,8
799,1871,0.001911040279082954,0.0,13,68.27038328061641,0.470576,0.48,0.0,0.821827282770778,13
799,804,0.009647849947214127,4.10625671243281e-08,4,12.96629834654843,0.843552,0.8006916161418363,0.8,0.953597993439401,4
799,1991,0.04600336402654648,0.0020287859780458994,4,4.420031570385483,0.876936,0.9059549666193683,0.8947368421052632,0.196410948389534,4
799,159,0.00811532698571682,2.90859000218191e-08,4,13.241385041313977,0.896557,0.835974052461272,0.75,0.408895207848509,4
809,808,0.029133521020412445,0.0,32,73.37931416061333,0.439538,0.5230534286690895,0.43333333333333335,0.159268246871508,32
809,186,0.009779972955584526,5.551115123125783e-15,9,28.760083080215043,0.672299,0.6724849619861969,0.6666666666666667,0.320407083261729,9
809,188,0.012907369062304497,0.0,25,78.93725371968567,0.305012,0.3383451742320921,0.2857142857142857,0.224164719146363,25
809,428,0.04654259607195854,0.0,55,103.2091355024734,0.400106,0.4631230896497488,0.49056603773584906,0.0934586227229479,55
809,438,0.005479992367327213,0.0,39,151.6672926514895,0.165552,0.18358251459433783,0.1333333333333333,0.0336649323506316,39
809,792,0.0011104330187663436,0.0,159,709.782712893384,0.0405136,0.035759143374420876,0.0,0.29650058896385,159
809,793,0.0013554542092606425,0.0,146,709.782712893384,0.068919,0.06373441626126863,0.0,0.366119232097154,146
809,794,0.0011442388640716672,0.0,292,709.782712893384,0.024238,0.02071108538620403,0.0,0.329788089704281,292
809,802,0.010461931116878986,0.0,54,181.82611205360038,0.253911,0.27911684392676306,0.21052631578947367,0.361646580797205,54
809,811,0.00380901456810534,0.0,147,565.6477449010022,0.0684261,0.06845518458899247,0.04347826086956519,0.888827121095951,147
809,816,0.041795019060373306,0.0,92,181.39473573508806,0.310339,0.3730526689841319,0.41666666666666663,0.417164962743974,92
809,841,0.03409882262349129,0.0,113,202.3238388757817,0.39185,0.48197079140191124,0.509090909090909,0.161724669160804,113
809,846,0.0369531512260437,0.0,42,74.00580549483847,0.571819,0.6878401967173411,0.7666666666666666,0.0314757763650058,42
809,859,0.028888419270515442,0.0,197,374.8976689616592,0.237152,0.27834439454385107,0.23636363636363633,0.302667892747787,197
809,252,0.03370142728090286,8.945092011547473e-08,12,14.271479887790834,0.826684,0.8864927851606863,0.9047619047619048,0.485114770133194,12
809,801,0.007001162972301245,7.587930284103095e-12,7,21.665165611662687,0.820159,0.8434636622299383,0.8,0.702407538115644,7
811,808,0.020759863778948784,0.0,14,47.59035759906942,0.608111,0.7544615207097354,0.6333333333333333,0.229570409412839,14
811,188,0.013169324956834316,0.0,12,52.485408481773234,0.515933,0.5987874338167989,0.5238095238095238,0.271481029677111,12
811,841,0.021927250549197197,3.7678393338680394e-06,8,10.427976448979333,0.836356,0.8712524773525332,0.8695652173913043,0.122294121594723,8
811,794,0.00496799498796463,0.0,64,298.2934560527849,0.233354,0.32382611284701046,0.30434782608695654,0.394217541595707,64
811,802,0.014098556712269783,0.0,11,41.73268323774051,0.668374,0.7766881659331081,0.5789473684210527,0.36652983081929,11
816,808,0.04507836699485779,0.0,20,45.57874911723147,0.561083,0.6680819246071923,0.5666666666666667,0.0532349906909829,20
816,202,0.037062667310237885,0.0,139,286.86169107202204,0.165202,0.22397888329631566,0.18333333333333335,0.198649946995104,139
816,205,0.02039242722094059,0.0,97,270.0835202772612,0.27527,0.3534194690961292,0.3666666666666667,0.223382251321641,97
816,206,0.02558133564889431,0.0,62,164.84867411044308,0.39113,0.5154638385562866,0.42307692307692313,0.223859819033666,62
816,747,0.0988931953907013,0.42515715671834964,5,0.5113434474549101,0.918933,0.948221147146087,0.9166666666666666,0.813351508183005,5
816,815,0.0025858362205326557,0.0,7,39.01005500102725,0.606901,0.44444444444444453,0.33333333333333337,0.421789936387741,7
816,283,0.03039257414638996,0.0,16,42.16173798705086,0.591763,0.7013899432923377,0.736842105263158,0.0020704422202681,16
816,825,0.0063827126286923885,0.0,28,127.21778917244566,0.288275,0.34193483647238143,0.25,0.122691513521419,28
816,826,0.0648389384150505,0.0,25,48.10763519501739,0.513731,0.6448835775210522,0.5217391304347826,0.787652088240168,25
816,197,0.017454680055379868,0.0,62,172.53581451120155,0.43627,0.5154638385562866,0.5166666666666666,0.867247717507261,62
816,281,0.013289290480315685,1.7890312620227888e-07,3,11.067407825838941,0.992014,0.75144747810816,0.75,0.733973693556293,3
816,819,0.053892944008111954,0.0002898312781058898,4,5.938007465283038,0.874214,0.8962559929562982,0.8846153846153846,0.922019611528657,4
816,869,0.014347925782203674,0.0,33,72.97274176884082,0.629463,0.7034247742401165,0.6833333333333333,0.892334723259356,33
816,873,0.030593400821089745,0.0,18,40.88172022023356,0.674343,0.7929480776833286,0.6111111111111112,0.336722434649895,18
816,1450,0.0807829275727272,7.129802936711727e-06,23,10.77288109141759,0.704974,0.7827293430765674,0.7666666666666666,0.371633716115016,23
816,872,0.012123110704123974,1.1377598863049343e-09,7,17.294730909012927,0.885699,0.9282557797852229,0.8333333333333334,0.5955240661051,7
816,245,0.03977275267243385,0.034606350240175665,2,1.8506862809394082,0.945244,0.9708175453300086,0.9444444444444444,0.749012254831642,2
819,202,0.044037457555532455,0.0,20,40.587430302588274,0.507461,0.5755042447905981,0.5,0.572236672132122,20
819,206,0.019638914614915848,8.140234042386396e-10,7,17.58649829283094,0.77919,0.8253133332647944,0.7692307692307692,0.223382251321641,7
819,826,0.04256019368767738,1.1921574838424931e-11,8,21.606169237550994,0.718867,0.8028877372268185,0.6923076923076923,0.821856683353867,8
819,205,0.021239379420876503,8.438967524782015e-09,7,15.549865592301048,0.789228,0.8253133332647944,0.7692307692307692,0.139655379128859,7
819,848,0.08162655681371689,0.007325019735398786,2,2.8386985741382085,0.943677,0.9467647648578653,0.9615384615384616,0.831178904637517,2
822,808,0.04119294136762619,2.5409714332624844e-08,6,14.292460865316746,0.812683,0.8865520883214187,0.7222222222222222,0.177464617406087,6
822,194,0.08444803953170776,1.0769163338864018e-14,12,28.891091008090243,0.751355,0.6956532590078914,0.6388888888888888,0.612816994728352,12
822,202,0.030911607667803764,0.0,66,161.61548025559296,0.240832,0.27110854759244996,0.33333333333333337,0.773906616847057,66
822,821,0.010586470365524292,2.7362057064550527e-10,4,16.967749394150115,0.848537,0.8598895245456193,0.5714285714285714,0.0101068102669013,4
822,830,0.008898403495550156,0.0,8,41.12739508132467,0.512904,0.5496851030316872,0.5555555555555556,0.859354529847725,8
822,197,0.0157513078302145,2.707833957060757e-13,11,25.741435011785477,0.768038,0.8071973939971758,0.6666666666666667,0.79910077399746,11
822,206,0.03081979788839817,0.000287473848412545,4,5.944413194167688,0.899023,0.9252099226172659,0.8888888888888888,0.873749592735908,4
822,211,0.034805312752723694,1.3483547611770064e-11,13,22.468869198365336,0.704095,0.7762572135977479,0.5833333333333333,0.0828270039042849,13
822,216,0.04982674866914749,2.0478744455765252e-07,4,11.685302211271146,0.797692,0.8059875023758181,0.8888888888888888,0.409713640026765,4
822,200,0.012223402038216591,6.091780413441938e-10,6,17.477382563317633,0.81754,0.8898816748586651,0.7222222222222222,0.466354333504251,6
824,202,0.023611923679709435,0.0,26,60.36356120662021,0.623532,0.7343179733211953,0.8181818181818181,0.876299295647886,26
824,829,0.0033334398176521063,0.0003479665413698152,2,4.829323545872785,0.993769,0.9768528870782692,0.9,0.760711925861274,2
826,808,0.04919382929801941,6.477469671750669e-10,8,18.068263575518362,0.754218,0.8515771051013491,0.7333333333333334,0.0272461922665223,8
826,194,0.076156847178936,0.0,21,53.33773575582219,0.634637,0.5292793474229958,0.5434782608695652,0.564804324385704,21
826,197,0.017801105976104736,0.0,21,53.419668664065966,0.613643,0.6919733871551407,0.5434782608695652,0.897416042990465,21
826,202,0.039903949946165085,0.0,72,157.38625240607925,0.245639,0.27938238750220645,0.26086956521739135,0.956214714617317,72
826,205,0.025908343493938446,0.0,35,90.39343808457785,0.446667,0.5404440564264943,0.5,0.385323729488132,35
826,206,0.029442720115184784,0.0,21,50.83844846771908,0.596807,0.6919733871551407,0.5434782608695652,0.351417070298446,21
826,820,0.0042366571724414825,0.0,10,57.45185937258917,0.509631,0.5195663809545348,0.5,0.193976143221049,10
826,247,0.07143176347017288,5.321963530979801e-07,7,11.950546431607192,0.79713,0.8818602252598007,0.8478260869565217,0.563000464017927,7
826,828,0.013142965734004974,2.2427527390789237e-08,4,13.448798132100357,1.0,0.9155439730056796,0.7142857142857143,0.256926808061052,4
826,848,0.08866249769926071,0.0,18,35.809539598737,0.546388,0.7202109867376689,0.6521739130434783,0.169395158777242,18
826,1884,0.0008795728790573776,0.0,6,44.82166597751696,1.0,0.9004189244082378,0.0,0.265882037100334,6
826,1450,0.05500500649213791,7.161423242196818e-07,16,12.652665628397308,0.691145,0.755583031663944,0.6956521739130435,0.0480822817366982,16
826,251,0.022918840870261192,6.780590320998314e-06,2,7.438702141387223,0.881512,0.8337494666411138,0.8333333333333334,0.51048546166142,2
826,369,0.022620851173996925,6.686141784673083e-08,4,12.577491562552394,0.847789,0.8786107981174704,0.8333333333333334,0.364341546619582,4
826,346,0.05410156771540642,5.403554624860973e-07,5,11.363844241485289,0.808423,0.8633072700502904,0.9130434782608696,0.499999999999999,5
826,814,0.008838805370032787,2.3636648194269583e-13,6,24.19791002752772,0.786417,0.8783227966131393,0.4,0.727724452683035,6
874,821,0.004311390221118927,2.615016758689137e-08,2,11.139147388364211,0.916027,0.927742580308262,0.8181818181818181,0.794769229543311,2
841,202,0.06425771862268448,0.0,75,86.76270370826389,0.492459,0.5786889013892108,0.5595238095238095,0.536880885699921,75
841,834,0.046147145330905914,0.048145510945638126,9,2.339945463211071,0.897951,0.9425600454046251,0.875,0.677307840094895,9
841,839,0.00032009324058890343,0.0,43,252.8936329987399,0.0239314,0.029955621301775204,0.0,0.133894198180169,43
841,840,0.000704577483702451,0.0,34,189.33960021611864,0.419989,0.4035087719298246,0.0,0.625596026535966,34
841,848,0.023000868037343025,0.0,81,180.2460660642953,0.229506,0.2255479990598256,0.21126760563380287,0.117097103190607,81
841,849,0.0038519452791661024,0.0,357,709.782712893384,0.104057,0.09718450727869232,0.10344827586206895,0.0753556001131658,357
841,850,0.003162566339597106,0.0,234,709.782712893384,0.140369,0.13972149564476755,0.0625,0.133420185911361,234
841,853,0.0074180494993925095,0.0,39,124.73766793349525,0.208216,0.22723417096798304,0.11111111111111116,0.0344915637218929,39
841,855,0.00616389000788331,0.0,261,709.782712893384,0.190768,0.22023904024547858,0.26086956521739135,0.076077439171017,261
841,859,0.04691339656710625,0.0,68,67.68237039546142,0.60931,0.7293616386678912,0.7692307692307692,0.44691443016786,68
841,216,0.009087057784199715,0.0,26,77.00978671894522,0.426944,0.2398255851922073,0.17647058823529416,0.243552783687576,26
849,859,0.024539191275835037,0.0,109,212.93402407362345,0.421182,0.5008777836182565,0.5172413793103448,0.706319577217966,109
849,742,0.005068099591881037,0.0,117,458.1062225256362,0.280646,0.34181372492518924,0.2941176470588235,0.767695413112328,117
849,834,0.01021474227309227,0.0,171,530.9038988286788,0.217884,0.3199488605875339,0.30000000000000004,0.212398792308057,171
849,836,0.0027703221421688795,0.0,186,709.782712893384,0.140842,0.17487640016800743,0.11111111111111116,0.124158676852747,186
849,837,0.002083403058350086,0.0,228,709.782712893384,0.0926066,0.10847250446809042,0.04761904761904767,0.0477604758609721,228
849,842,0.001831645960919559,0.0,52,257.4541470228708,0.514351,0.5540063414055523,0.5,0.372188059042807,52
849,843,0.0008248690865002573,0.0,54,276.62181521753104,0.0479356,0.04472513164692782,0.0,0.718736917373283,54
849,844,0.013698427006602287,0.0,14,39.58918049708493,0.586873,0.6456400088890004,0.625,0.762120998706667,14
849,845,0.0025952947326004505,0.0,265,709.782712893384,0.0772726,0.09121926663884705,0.03125,0.0269313168593137,265
849,888,0.0034453500993549824,0.0,51,218.03522019697957,0.504828,0.5656781406610103,0.7142857142857143,0.186977539648525,51
849,194,0.054124701768159866,5.756244892296536e-06,8,10.05672599078634,0.913202,0.7852597367251253,0.8947368421052632,0.151354987582803,8
849,846,0.024259736761450768,2.2590485038165298e-11,15,22.21411481931081,0.789684,0.8753873487228652,0.8620689655172413,0.270609191146496,15
859,202,0.02539953589439392,0.0,270,515.2942348402764,0.138468,0.13720643292839152,0.15476190476190477,0.46095887846382,270
859,334,0.021687569096684456,0.0,37,72.52892030278076,0.490643,0.5521539291218648,0.42307692307692313,0.735898857167966,37
859,845,0.008278470486402512,0.0,236,684.8884601446142,0.125897,0.11964156630672929,0.0625,0.572050459296471,236
859,846,0.024396266788244247,0.0,81,159.9545575753652,0.436804,0.483818101293644,0.5,0.585156042473373,81
859,850,0.006906854920089245,0.0,176,569.3494373635192,0.217966,0.2332401108790847,0.3125,0.541023014606641,176
859,854,0.002653183415532112,0.0,149,605.616341015618,0.15157,0.14692107927421738,0.11111111111111116,0.183009667649392,149
859,855,0.01814756542444229,0.0,132,297.5791376245101,0.387978,0.47132376382329966,0.4347826086956522,0.859354529847725,132
